(-3.92642e-16,8.83445e-16)	 	(-3.92642e-16,-8.83445e-16)
(-1.08315e-16,3.45254e-16)	 	(-1.08315e-16,-3.45254e-16)
(0.00841196,-0.0585043)	 	(0.00841196,0.0585043)
(4.6926e-19,-2.31886e-18)	 	(4.6926e-19,2.31886e-18)
(-0.458324,-0.602235)	 	(-0.458324,0.602235)
(0.291714,-0.518308)	 	(0.291714,0.518308)
(0.223298,-0.128511)	 	(0.223298,0.128511)
(-6.54304e-18,-1.24038e-18)	 	(-6.54304e-18,1.24038e-18)
(-0.00628427,-0.000857152)	 	(-0.00628427,0.000857152)
(-0.0305278,-0.0508288)	 	(-0.0305278,0.0508288)
(-0.00796988,0.00462937)	 	(-0.00796988,-0.00462937)
(8.36203e-19,2.31331e-18)	 	(8.36203e-19,-2.31331e-18)
(1.13815e-16,4.66602e-17)	 	(1.13815e-16,-4.66602e-17)
(5.86336e-18,-1.83503e-17)	 	(5.86336e-18,1.83503e-17)
(-4.70037e-18,-1.09536e-17)	 	(-4.70037e-18,1.09536e-17)
(-2.45152e-18,2.63838e-18)	 	(-2.45152e-18,-2.63838e-18)
(1.39277e-19,-4.6516e-19)	 	(1.39277e-19,4.6516e-19)
(-8.1414e-23,-2.71295e-22)	 	(-8.1414e-23,2.71295e-22)
(-1.2038e-52,3.7935e-53)	 	(-1.2038e-52,-3.7935e-53)
(1.16218e-18,-1.0512e-18)	 	(1.16218e-18,1.0512e-18)
(-7.86326e-102,-8.16089e-102)	 	(-7.86326e-102,8.16089e-102)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-1.32095e-18,2.03764e-18)	 	(-1.32095e-18,-2.03764e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(4.65443e-18,3.227e-18)	 	(4.65443e-18,-3.227e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(4.57666e-18,-2.04117e-18)	 	(4.57666e-18,2.04117e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(-5.50895e-20,-1.19021e-18)	 	(-5.50895e-20,1.19021e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-2.77557e-20,5.02391e-19)	 	(-2.77557e-20,-5.02391e-19)
(-3.45474e-17,-2.40465e-16)	 	(-3.45474e-17,2.40465e-16)
(-1.73713e-17,1.23551e-16)	 	(-1.73713e-17,-1.23551e-16)
(-5.47488e-17,1.36628e-18)	 	(-5.47488e-17,-1.36628e-18)
(1.94482e-19,-4.8195e-19)	 	(1.94482e-19,4.8195e-19)
(1.1711e-17,7.67069e-17)	 	(1.1711e-17,-7.67069e-17)
(-1.98306e-16,7.88539e-17)	 	(-1.98306e-16,-7.88539e-17)
(2.27193e-16,2.13921e-16)	 	(2.27193e-16,-2.13921e-16)
(-2.69878e-18,-2.29832e-18)	 	(-2.69878e-18,2.29832e-18)
(-2.37733e-16,4.91861e-16)	 	(-2.37733e-16,-4.91861e-16)
(-4.3721e-17,1.26479e-16)	 	(-4.3721e-17,-1.26479e-16)
(0.00548098,-0.0265896)	 	(0.00548098,0.0265896)
(2.79525e-19,-1.05012e-18)	 	(2.79525e-19,1.05012e-18)
(-0.10574,-0.153109)	 	(-0.10574,0.153109)
(0.051091,-0.137835)	 	(0.051091,0.137835)
(0.728739,0.0833269)	 	(0.728739,-0.0833269)
(-2.96543e-18,-7.50348e-19)	 	(-2.96543e-18,7.50348e-19)
(0.129122,-0.421909)	 	(0.129122,0.421909)
(-0.283818,-0.299395)	 	(-0.283818,0.299395)
(-0.1689,-0.107845)	 	(-0.1689,0.107845)
(3.19158e-19,1.08383e-18)	 	(3.19158e-19,-1.08383e-18)
(-2.61157e-17,1.12207e-16)	 	(-2.61157e-17,-1.12207e-16)
(1.86265e-17,-4.4926e-17)	 	(1.86265e-17,4.4926e-17)
(1.52855e-17,-7.01627e-17)	 	(1.52855e-17,7.01627e-17)
(-1.19722e-18,1.14159e-18)	 	(-1.19722e-18,-1.14159e-18)
(5.13207e-17,3.31592e-17)	 	(5.13207e-17,-3.31592e-17)
(1.08379e-19,5.21938e-20)	 	(1.08379e-19,-5.21938e-20)
(1.25849e-49,-6.79774e-50)	 	(1.25849e-49,6.79774e-50)
(5.62021e-19,-4.4969e-19)	 	(5.62021e-19,4.4969e-19)
(1.91612e-98,-7.69639e-99)	 	(1.91612e-98,7.69639e-99)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-6.62201e-19,8.97545e-19)	 	(-6.62201e-19,-8.97545e-19)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(2.04437e-18,1.60874e-18)	 	(2.04437e-18,-1.60874e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(2.15498e-18,-8.08774e-19)	 	(2.15498e-18,8.08774e-19)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(-9.38472e-19,-1.49419e-18)	 	(-9.38472e-19,1.49419e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(3.30374e-19,6.67879e-19)	 	(3.30374e-19,-6.67879e-19)
(-1.87088e-16,-2.2971e-16)	 	(-1.87088e-16,2.2971e-16)
(5.95809e-17,7.55529e-17)	 	(5.95809e-17,-7.55529e-17)
(-1.6295e-16,6.74772e-17)	 	(-1.6295e-16,-6.74772e-17)
(-1.00543e-19,-7.63042e-19)	 	(-1.00543e-19,7.63042e-19)
(4.88133e-17,4.48652e-17)	 	(4.88133e-17,-4.48652e-17)
(-2.20378e-16,1.11983e-16)	 	(-2.20378e-16,-1.11983e-16)
(2.39759e-16,-6.17345e-17)	 	(2.39759e-16,6.17345e-17)
(-5.15417e-18,-9.95903e-19)	 	(-5.15417e-18,9.95903e-19)
(9.87034e-17,6.79438e-16)	 	(9.87034e-17,-6.79438e-16)
(-4.0917e-17,1.73718e-16)	 	(-4.0917e-17,-1.73718e-16)
(-0.0123134,-0.0382722)	 	(-0.0123134,0.0382722)
(-4.05011e-19,-1.55748e-18)	 	(-4.05011e-19,1.55748e-18)
(0.0438633,-0.134011)	 	(0.0438633,0.134011)
(0.0252567,-0.114697)	 	(0.0252567,0.114697)
(0.467151,-0.33554)	 	(0.467151,0.33554)
(-4.36971e-18,1.19398e-18)	 	(-4.36971e-18,-1.19398e-18)
(0.20471,0.0565021)	 	(0.20471,-0.0565021)
(0.147606,-0.695159)	 	(0.147606,0.695159)
(-0.0558205,0.283976)	 	(-0.0558205,-0.283976)
(1.20136e-18,1.16459e-18)	 	(1.20136e-18,-1.16459e-18)
(5.54711e-17,3.02834e-16)	 	(5.54711e-17,-3.02834e-16)
(-4.62247e-17,-5.9485e-17)	 	(-4.62247e-17,5.9485e-17)
(-4.00805e-17,-9.43691e-17)	 	(-4.00805e-17,9.43691e-17)
(-7.11367e-19,2.34423e-18)	 	(-7.11367e-19,-2.34423e-18)
(-4.15456e-17,7.53132e-17)	 	(-4.15456e-17,-7.53132e-17)
(1.74222e-19,1.23314e-19)	 	(1.74222e-19,-1.23314e-19)
(3.29964e-50,-4.78831e-49)	 	(3.29964e-50,4.78831e-49)
(3.96775e-19,-9.89326e-19)	 	(3.96775e-19,9.89326e-19)
(6.46173e-99,-4.27556e-98)	 	(6.46173e-99,4.27556e-98)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-1.99514e-19,1.63968e-18)	 	(-1.99514e-19,-1.63968e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(3.80796e-18,5.83892e-19)	 	(3.80796e-18,-5.83892e-19)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(2.18861e-18,-2.61322e-18)	 	(2.18861e-18,2.61322e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(2.71007e-33,2.79154e-33)	 	(2.71007e-33,-2.79154e-33)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-1.01918e-33,-1.28869e-33)	 	(-1.01918e-33,1.28869e-33)
(6.96416e-31,6.07053e-31)	 	(6.96416e-31,-6.07053e-31)
(5.97038e-32,3.91349e-31)	 	(5.97038e-32,-3.91349e-31)
(-6.0089e-32,-6.68683e-31)	 	(-6.0089e-32,6.68683e-31)
(5.67212e-34,1.59946e-33)	 	(5.67212e-34,-1.59946e-33)
(6.16298e-33,2.00297e-32)	 	(6.16298e-33,-2.00297e-32)
(1.50993e-30,1.10934e-31)	 	(1.50993e-30,-1.10934e-31)
(-7.76535e-31,7.64209e-31)	 	(-7.76535e-31,-7.64209e-31)
(1.15731e-32,-2.18865e-34)	 	(1.15731e-32,2.18865e-34)
(7.05661e-31,-1.67633e-30)	 	(7.05661e-31,1.67633e-30)
(1.02305e-30,-3.32801e-31)	 	(1.02305e-30,3.32801e-31)
(4.41297e-17,7.68862e-17)	 	(4.41297e-17,-7.68862e-17)
(1.58863e-33,3.17298e-33)	 	(1.58863e-33,-3.17298e-33)
(4.58106e-17,1.9538e-16)	 	(4.58106e-17,-1.9538e-16)
(-1.63767e-16,9.09231e-17)	 	(-1.63767e-16,-9.09231e-17)
(-1.3477e-16,-1.93569e-16)	 	(-1.3477e-16,1.93569e-16)
(8.87573e-33,-4.58149e-33)	 	(8.87573e-33,4.58149e-33)
(-5.15724e-16,8.26509e-17)	 	(-5.15724e-16,-8.26509e-17)
(4.36967e-16,-6.55646e-16)	 	(4.36967e-16,6.55646e-16)
(-4.4717e-15,1.50402e-15)	 	(-4.4717e-15,-1.50402e-15)
(-3.12568e-33,-1.95998e-33)	 	(-3.12568e-33,1.95998e-33)
(0.869652,0.447271)	 	(0.869652,-0.447271)
(-0.00160143,0.0613099)	 	(-0.00160143,-0.0613099)
(0.164529,0.0466446)	 	(0.164529,-0.0466446)
(4.57757e-34,-5.38235e-33)	 	(4.57757e-34,5.38235e-33)
(0.102757,-0.00938342)	 	(0.102757,0.00938342)
(-0.00101046,0.000177488)	 	(-0.00101046,-0.000177488)
(-1.13591e-16,4.9037e-18)	 	(-1.13591e-16,-4.9037e-18)
(-4.01431e-34,2.31583e-33)	 	(-4.01431e-34,-2.31583e-33)
(-1.28503e-17,-3.26911e-18)	 	(-1.28503e-17,3.26911e-18)
(2.50305e-20,-2.87746e-20)	 	(2.50305e-20,2.87746e-20)
(-7.5479e-25,2.47328e-25)	 	(-7.5479e-25,-2.47328e-25)
(-3.22627e-34,-3.62786e-33)	 	(-3.22627e-34,3.62786e-33)
(1.17897e-88,1.87798e-89)	 	(1.17897e-88,-1.87798e-89)
(-2.02436e-125,-1.03652e-124)	 	(-2.02436e-125,1.03652e-124)
(-1.66433e-181,-2.00965e-181)	 	(-1.66433e-181,2.00965e-181)
(-8.48061e-33,4.89284e-34)	 	(-8.48061e-33,-4.89284e-34)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-3.52014e-33,6.6408e-33)	 	(-3.52014e-33,-6.6408e-33)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(-1.05265e-34,1.76912e-34)	 	(-1.05265e-34,-1.76912e-34)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(5.17901e-35,-6.98233e-35)	 	(5.17901e-35,6.98233e-35)
(-2.77701e-32,5.12606e-32)	 	(-2.77701e-32,-5.12606e-32)
(5.26782e-34,-9.70052e-33)	 	(5.26782e-34,9.70052e-33)
(1.35046e-32,1.31242e-32)	 	(1.35046e-32,-1.31242e-32)
(-7.38938e-35,5.10161e-35)	 	(-7.38938e-35,-5.10161e-35)
(5.70619e-34,-3.37616e-33)	 	(5.70619e-34,3.37616e-33)
(1.88304e-32,-7.4656e-33)	 	(1.88304e-32,7.4656e-33)
(2.9482e-33,-5.7585e-32)	 	(2.9482e-33,5.7585e-32)
(1.70652e-34,5.88206e-34)	 	(1.70652e-34,-5.88206e-34)
(1.35902e-31,-2.53925e-32)	 	(1.35902e-31,2.53925e-32)
(3.78986e-32,-6.56212e-32)	 	(3.78986e-32,6.56212e-32)
(-3.31972e-18,3.31385e-18)	 	(-3.31972e-18,-3.31385e-18)
(-1.40204e-34,1.24879e-34)	 	(-1.40204e-34,-1.24879e-34)
(1.2349e-18,-7.10503e-18)	 	(1.2349e-18,7.10503e-18)
(-5.34241e-18,1.46429e-18)	 	(-5.34241e-18,-1.46429e-18)
(-2.54518e-17,-2.3935e-17)	 	(-2.54518e-17,2.3935e-17)
(3.56352e-34,3.90294e-34)	 	(3.56352e-34,-3.90294e-34)
(-2.79224e-17,-1.14767e-18)	 	(-2.79224e-17,1.14767e-18)
(-3.09011e-17,1.9871e-18)	 	(-3.09011e-17,-1.9871e-18)
(-5.81994e-17,9.00022e-17)	 	(-5.81994e-17,-9.00022e-17)
(5.70574e-35,-1.86685e-34)	 	(5.70574e-35,1.86685e-34)
(-6.0766e-17,1.92738e-17)	 	(-6.0766e-17,-1.92738e-17)
(2.48418e-16,-6.03912e-17)	 	(2.48418e-16,6.03912e-17)
(1.13073e-16,-9.76539e-17)	 	(1.13073e-16,9.76539e-17)
(2.8127e-34,-5.07808e-35)	 	(2.8127e-34,5.07808e-35)
(2.32485e-15,-2.6328e-15)	 	(2.32485e-15,2.6328e-15)
(0.0291194,-0.755209)	 	(0.0291194,0.755209)
(-0.412973,0.0728726)	 	(-0.412973,-0.0728726)
(-1.23838e-34,1.14034e-35)	 	(-1.23838e-34,-1.14034e-35)
(0.269476,-0.418176)	 	(0.269476,0.418176)
(0.0131347,0.0727438)	 	(0.0131347,-0.0727438)
(0.000738876,0.00118271)	 	(0.000738876,-0.00118271)
(1.80887e-34,-6.64715e-35)	 	(1.80887e-34,6.64715e-35)
(-2.62463e-18,-4.75467e-18)	 	(-2.62463e-18,4.75467e-18)
(-1.03682e-21,-6.66175e-22)	 	(-1.03682e-21,6.66175e-22)
(9.10047e-30,-1.4478e-29)	 	(9.10047e-30,1.4478e-29)
(-1.41853e-34,-4.26497e-34)	 	(-1.41853e-34,4.26497e-34)
(1.55041e-81,-9.81955e-83)	 	(1.55041e-81,9.81955e-83)
(2.54142e-128,6.86908e-129)	 	(2.54142e-128,-6.86908e-129)
(2.70857e-209,-2.46025e-209)	 	(2.70857e-209,2.46025e-209)
(-3.87757e-34,-8.83233e-35)	 	(-3.87757e-34,8.83233e-35)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(-6.99069e-36,2.49518e-36)	 	(-6.99069e-36,-2.49518e-36)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(3.04367e-36,-7.49322e-37)	 	(3.04367e-36,7.49322e-37)
(-1.85507e-33,6.70984e-34)	 	(-1.85507e-33,-6.70984e-34)
(2.70649e-34,-1.1277e-34)	 	(2.70649e-34,1.1277e-34)
(1.80433e-34,7.44285e-34)	 	(1.80433e-34,-7.44285e-34)
(-3.22543e-36,-2.81214e-37)	 	(-3.22543e-36,2.81214e-37)
(-2.14264e-34,6.90719e-35)	 	(-2.14264e-34,-6.90719e-35)
(7.21731e-34,1.35325e-34)	 	(7.21731e-34,-1.35325e-34)
(1.35325e-33,-9.58549e-34)	 	(1.35325e-33,9.58549e-34)
(-8.77929e-36,2.02632e-35)	 	(-8.77929e-36,-2.02632e-35)
(3.8793e-33,2.43584e-33)	 	(3.8793e-33,-2.43584e-33)
(2.16519e-33,-9.69826e-34)	 	(2.16519e-33,9.69826e-34)
(-1.68394e-19,1.57561e-20)	 	(-1.68394e-19,-1.57561e-20)
(-6.76532e-36,2.4657e-37)	 	(-6.76532e-36,-2.4657e-37)
(1.97617e-19,-1.68997e-19)	 	(1.97617e-19,1.68997e-19)
(-1.82072e-19,-8.2118e-20)	 	(-1.82072e-19,8.2118e-20)
(-1.56912e-19,-1.24994e-18)	 	(-1.56912e-19,1.24994e-18)
(9.2863e-37,1.90335e-35)	 	(9.2863e-37,-1.90335e-35)
(-7.49321e-19,-6.73687e-19)	 	(-7.49321e-19,6.73687e-19)
(-9.04123e-19,-6.55067e-19)	 	(-9.04123e-19,6.55067e-19)
(-3.68554e-18,1.16258e-18)	 	(-3.68554e-18,-1.16258e-18)
(5.87611e-36,-3.87475e-36)	 	(5.87611e-36,3.87475e-36)
(3.37228e-17,-1.70645e-17)	 	(3.37228e-17,1.70645e-17)
(-8.12597e-17,-1.46267e-17)	 	(-8.12597e-17,1.46267e-17)
(-6.50077e-17,4.55054e-17)	 	(-6.50077e-17,-4.55054e-17)
(8.98105e-36,5.05435e-36)	 	(8.98105e-36,-5.05435e-36)
(-6.1351e-16,-2.76283e-16)	 	(-6.1351e-16,2.76283e-16)
(0.0181676,-0.0203108)	 	(0.0181676,0.0203108)
(-0.0370393,0.0191107)	 	(-0.0370393,-0.0191107)
(-3.7024e-36,-2.52966e-36)	 	(-3.7024e-36,2.52966e-36)
(-0.148077,0.299021)	 	(-0.148077,-0.299021)
(-0.763207,-0.550853)	 	(-0.763207,0.550853)
(0.000390763,-0.0160063)	 	(0.000390763,0.0160063)
(6.55301e-36,2.31112e-36)	 	(6.55301e-36,-2.31112e-36)
(-3.21218e-16,5.01516e-16)	 	(-3.21218e-16,-5.01516e-16)
(-3.68022e-18,-2.69607e-17)	 	(-3.68022e-18,2.69607e-17)
(-2.07576e-23,4.41077e-23)	 	(-2.07576e-23,-4.41077e-23)
(5.8624e-36,-1.51089e-35)	 	(5.8624e-36,1.51089e-35)
(-4.66548e-75,2.44869e-75)	 	(-4.66548e-75,-2.44869e-75)
(-8.82041e-122,1.3882e-122)	 	(-8.82041e-122,-1.3882e-122)
(-4.98477e-203,1.13655e-202)	 	(-4.98477e-203,-1.13655e-202)
(-8.74197e-36,-1.13664e-35)	 	(-8.74197e-36,1.13664e-35)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(4.65323e-51,1.00807e-50)	 	(4.65323e-51,-1.00807e-50)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-1.52383e-51,-4.43413e-51)	 	(-1.52383e-51,4.43413e-51)
(-3.31423e-49,-4.51163e-48)	 	(-3.31423e-49,4.51163e-48)
(2.56585e-49,-1.36846e-48)	 	(2.56585e-49,1.36846e-48)
(-5.13171e-48,-3.25008e-48)	 	(-5.13171e-48,3.25008e-48)
(1.28714e-53,4.84289e-51)	 	(1.28714e-53,-4.84289e-51)
(-2.42687e-48,-2.14356e-48)	 	(-2.42687e-48,2.14356e-48)
(-8.7239e-48,3.25008e-48)	 	(-8.7239e-48,-3.25008e-48)
(-5.64488e-48,1.71057e-49)	 	(-5.64488e-48,-1.71057e-49)
(3.13634e-50,1.03665e-50)	 	(3.13634e-50,-1.03665e-50)
(-1.36846e-48,-1.06911e-48)	 	(-1.36846e-48,1.06911e-48)
(-5.64488e-48,6.84228e-49)	 	(-5.64488e-48,-6.84228e-49)
(4.60181e-35,2.48763e-34)	 	(4.60181e-35,-2.48763e-34)
(1.27309e-51,1.00459e-50)	 	(1.27309e-51,-1.00459e-50)
(-2.78229e-34,-2.71784e-34)	 	(-2.78229e-34,2.71784e-34)
(-9.79632e-35,2.82245e-34)	 	(-9.79632e-35,-2.82245e-34)
(-1.84116e-33,4.01111e-34)	 	(-1.84116e-33,-4.01111e-34)
(2.82317e-50,-3.93168e-51)	 	(2.82317e-50,3.93168e-51)
(-9.03338e-34,1.20653e-33)	 	(-9.03338e-34,-1.20653e-33)
(-8.54872e-34,1.43466e-33)	 	(-8.54872e-34,-1.43466e-33)
(2.22544e-33,5.33506e-33)	 	(2.22544e-33,-5.33506e-33)
(-6.55929e-51,-8.23546e-51)	 	(-6.55929e-51,8.23546e-51)
(1.75645e-31,3.69779e-32)	 	(1.75645e-31,-3.69779e-32)
(-4.43734e-31,1.2326e-31)	 	(-4.43734e-31,-1.2326e-31)
(-4.12919e-31,-2.03378e-31)	 	(-4.12919e-31,2.03378e-31)
(6.32757e-51,-1.40566e-50)	 	(6.32757e-51,1.40566e-50)
(-1.52226e-30,6.53275e-31)	 	(-1.52226e-30,-6.53275e-31)
(-3.26913e-17,-2.43469e-17)	 	(-3.26913e-17,2.43469e-17)
(-4.06723e-19,6.00144e-17)	 	(-4.06723e-19,-6.00144e-17)
(-3.273e-51,5.8545e-51)	 	(-3.273e-51,-5.8545e-51)
(2.83421e-16,3.49365e-16)	 	(2.83421e-16,-3.49365e-16)
(5.65039e-16,-1.50328e-15)	 	(5.65039e-16,1.50328e-15)
(1.70288e-14,1.98595e-14)	 	(1.70288e-14,-1.98595e-14)
(2.56578e-51,-1.00721e-50)	 	(2.56578e-51,1.00721e-50)
(0.299933,0.953438)	 	(0.299933,-0.953438)
(-0.021723,0.0228946)	 	(-0.021723,-0.0228946)
(2.48585e-05,-7.32042e-06)	 	(2.48585e-05,7.32042e-06)
(-2.3294e-50,-6.711e-51)	 	(-2.3294e-50,6.711e-51)
(2.33806e-20,6.88458e-21)	 	(2.33806e-20,-6.88458e-21)
(9.25799e-33,7.75023e-33)	 	(9.25799e-33,-7.75023e-33)
(-1.58095e-82,7.81834e-83)	 	(-1.58095e-82,-7.81834e-83)
(-1.57632e-50,1.45455e-50)	 	(-1.57632e-50,-1.45455e-50)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(-2.2148e-61,1.24295e-61)	 	(-2.2148e-61,-1.24295e-61)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(9.83648e-62,-4.27474e-62)	 	(9.83648e-62,4.27474e-62)
(-2.87503e-58,7.46762e-59)	 	(-2.87503e-58,-7.46762e-59)
(-2.58877e-58,-3.08662e-58)	 	(-2.58877e-58,3.08662e-58)
(5.97409e-59,3.78359e-58)	 	(5.97409e-59,-3.78359e-58)
(-1.10412e-61,9.02978e-63)	 	(-1.10412e-61,-9.02978e-63)
(-4.60503e-59,-1.13259e-58)	 	(-4.60503e-59,1.13259e-58)
(9.95682e-59,3.18618e-58)	 	(9.95682e-59,-3.18618e-58)
(-7.16891e-58,6.67107e-58)	 	(-7.16891e-58,-6.67107e-58)
(-1.79815e-61,7.33897e-61)	 	(-1.79815e-61,-7.33897e-61)
(1.59309e-58,1.69266e-58)	 	(1.59309e-58,-1.69266e-58)
(0,5.57582e-58)	 	(0,-5.57582e-58)
(-5.58965e-45,1.49813e-45)	 	(-5.58965e-45,-1.49813e-45)
(-2.26786e-61,4.71531e-62)	 	(-2.26786e-61,-4.71531e-62)
(5.69573e-45,-6.83487e-45)	 	(5.69573e-45,6.83487e-45)
(-6.61289e-45,-1.72475e-45)	 	(-6.61289e-45,1.72475e-45)
(-1.24681e-44,-4.12612e-44)	 	(-1.24681e-44,4.12612e-44)
(1.40584e-61,6.36689e-61)	 	(1.40584e-61,-6.36689e-61)
(-2.91427e-44,-1.84228e-44)	 	(-2.91427e-44,1.84228e-44)
(-3.42575e-44,-1.69061e-44)	 	(-3.42575e-44,1.69061e-44)
(-1.17644e-43,6.03719e-44)	 	(-1.17644e-43,-6.03719e-44)
(1.75965e-61,-1.64431e-61)	 	(1.75965e-61,1.64431e-61)
(7.17465e-43,1.0762e-41)	 	(7.17465e-43,-1.0762e-41)
(7.53338e-42,-2.86986e-41)	 	(7.53338e-42,2.86986e-41)
(-5.30924e-41,-0)	 	(-5.30924e-41,0)
(3.31955e-61,1.18933e-61)	 	(3.31955e-61,-1.18933e-61)
(-2.25284e-40,8.60958e-41)	 	(-2.25284e-40,-8.60958e-41)
(4.96222e-28,-7.89397e-28)	 	(4.96222e-28,7.89397e-28)
(-1.40096e-27,3.98072e-28)	 	(-1.40096e-27,-3.98072e-28)
(-1.39407e-61,-6.40747e-62)	 	(-1.39407e-61,6.40747e-62)
(-7.55286e-27,6.63996e-27)	 	(-7.55286e-27,-6.63996e-27)
(1.93819e-26,4.97905e-26)	 	(1.93819e-26,-4.97905e-26)
(-4.48359e-24,-1.3659e-23)	 	(-4.48359e-24,1.3659e-23)
(2.34307e-61,4.03394e-62)	 	(2.34307e-61,-4.03394e-62)
(2.81235e-22,7.18387e-23)	 	(2.81235e-22,-7.18387e-23)
(-5.17474e-20,2.20733e-20)	 	(-5.17474e-20,-2.20733e-20)
(1.45783e-09,-1.97132e-08)	 	(1.45783e-09,1.97132e-08)
(1.11013e-61,-5.43292e-61)	 	(1.11013e-61,5.43292e-61)
(-1.32869e-06,1.94141e-06)	 	(-1.32869e-06,-1.94141e-06)
(0.454636,0.890677)	 	(0.454636,-0.890677)
(-3.52353e-08,-2.96677e-08)	 	(-3.52353e-08,2.96677e-08)
(-3.60125e-61,-3.33217e-61)	 	(-3.60125e-61,3.33217e-61)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(1,-0)	 	(1,0)

 
(0,-0)	 	(0,0)
(1,-0)	 	(1,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
